16 40 50 80	1.60892e+07	2.70451e+07	1.58327e+06	359963	5.78498e+08	1.23893e+09	2.05793e+08	2789142476
16 40 60 60	1.45095e+07	2.45447e+07	1.46942e+06	326087	6.33954e+08	1.08453e+09	1.86701e+08	2301452307
16 40 60 70	1.67445e+07	2.84397e+07	1.59972e+06	375936	7.83226e+08	1.32422e+09	2.1639e+08	2644967828
16 40 60 80	1.89702e+07	3.20571e+07	1.78336e+06	420130	6.36074e+08	1.55391e+09	2.46164e+08	3156119397
16 40 70 70	1.93696e+07	3.29239e+07	1.87853e+06	426144	8.11005e+08	1.54806e+09	2.51932e+08	3191209822
16 40 70 80	2.20518e+07	3.71962e+07	2.12652e+06	487314	1.05986e+09	1.79861e+09	2.866e+08	3737635429
16 40 80 80	24998228	4.23995e+07	2.2532e+06	557691	9.45474e+08	2.26065e+09	3.26908e+08	4193458756
16 50 50 50	1.06661e+07	1.80162e+07	1.23585e+06	234400	3.83144e+08	6.61966e+08	1.45297e+08	1798974500
16 50 50 60	1.51325e+07	2.5322e+07	1.57717e+06	340274	6.68385e+08	1.09159e+09	1.94131e+08	2450054680
16 50 50 70	1.73712e+07	2.9449e+07	1.67849e+06	378874	684645646	1.35536e+09	2.25053e+08	2825631037
16 50 50 80	1.97901e+07	3.33396e+07	1.93639e+06	428303	6.27784e+08	1.52569e+09	2.56021e+08	3401856829
16 50 60 60	1.78603e+07	3.02508e+07	1.73103e+06	398760	1.26182e+09	1.43423e+09	2.3221e+08	2922065565
16 50 60 70	2.07014e+07	3.51121e+07	1.92001e+06	427751	613177972	1.65483e+09	2.69202e+08	3343139950
16 50 60 80	2.34373e+07	3.96835e+07	2.14313e+06	509924	1.02951e+09	2.04605e+09	3.0625e+08	4005255489
16 50 70 70	2.39691e+07	4.06394e+07	2.18011e+06	507648	1.0207e+09	1.99443e+09	3.13421e+08	4298286303
16 50 70 80	2.71648e+07	4.60486e+07	2.37597e+06	592880	9.72648e+08	2.40101e+09	3.56478e+08	4501859710
16 50 80 80	3.11911e+07	5.28282e+07	2.82856e+06	675845	1.0332e+09	2.9413e+09	4.06707e+08	5368758838
16 60 60 60	2.11103e+07	3.58742e+07	1.96076e+06	450421	8.29609e+08	1.73808e+09	2.76088e+08	3576351406
16 60 60 70	2.46303e+07	4.17289e+07	2.19878e+06	511891	910901275	2.1746e+09	3.22015e+08	4254038524
16 60 60 80	27981877	4.7498e+07	2.43524e+06	594740	9.11956e+08	2.59918e+09	3.66335e+08	4709737196
16 60 70 70	2.86892e+07	4.86579e+07	2.52181e+06	579630	7.17595e+08	2.69895e+09	3.7491e+08	4855999788
16 60 70 80	3.27619e+07	5.51805e+07	2955828	655448	893916035	3.21906e+09	4.2642e+08	5820692484
16 60 80 80	36955880	62566898	3.13015e+06	735497	1.03859e+09	3.7577e+09	4.86505e+08	6533884309
16 70 70 70	3.32619e+07	56367782	2.91199e+06	642646	8.72461e+08	3.27492e+09	4.36398e+08	5613673132
16 70 70 80	3.77309e+07	6.39057e+07	3.08277e+06	731415	9.59288e+08	3.84803e+09	4.96471e+08	6504120952
16 70 80 80	43020014	7.25581e+07	3.49845e+06	814919	1.09909e+09	4.5039e+09	5.66304e+08	8058067364
16 80 80 80	4.92341e+07	8.25601e+07	3.935e+06	931171	1.33264e+09	5.34601e+09	6.46244e+08	8921906542
32 10 10 10	345032	320954	126917	25094.5	3.19888e+08	1.49805e+07	662978	520764310
32 10 10 20	476231	449710	183967	33176.6	1.35733e+08	7.79029e+06	1.2684e+06	1004480487
32 10 10 30	651958	637408	265268	42871.7	1.61304e+08	1.2299e+07	2.01323e+06	1560404940
32 10 10 40	807269	852485	311159	56260.5	1.32405e+08	1.0482e+07	2.92191e+06	445852296
32 10 10 50	993414	1.1218e+06	371724	64612	1.28812e+08	1.01528e+07	3.98702e+06	695339190
32 10 10 60	1.18208e+06	1.34429e+06	443460	75643.5	2.24221e+08	1.76449e+07	5.12436e+06	663281117
32 10 10 70	1.2692e+06	1.51691e+06	462680	76039.2	1.44877e+08	1.21841e+07	5.92928e+06	682833274
32 10 10 80	1.30237e+06	1.58829e+06	464558	81218.5	173170157	1.45733e+07	6.7339e+06	752736471
32 10 20 20	551679	527951	225301	38173.3	1.57353e+08	9.32895e+06	2.1741e+06	403295028
32 10 20 30	766606	852446	286064	48601	112589259	6.97613e+06	3.62108e+06	709442830
32 10 20 40	1.02332e+06	1229111	366507	60383.2	1.2112e+08	1.08428e+07	5.29898e+06	513629439
32 10 20 50	1.26722e+06	1.61092e+06	437116	77864.8	1.28347e+08	1.12956e+07	7.27197e+06	954972654
32 10 20 60	1520458	2.03468e+06	498063	89004.4	1.60752e+08	1.39855e+07	9.22009e+06	723479297
32 10 20 70	1.59524e+06	2.22226e+06	495150	90753	1.67453e+08	1.2421e+07	1.06761e+07	886412213
32 10 20 80	1.69808e+06	2.42036e+06	509084	91226.2	1.5157e+08	1.33539e+07	1.21347e+07	698009147
32 10 30 30	822494	1.00804e+06	289314	51363.4	1.24278e+08	9.54846e+06	5.04524e+06	570178383
32 10 30 40	1.17288e+06	1.55862e+06	383856	66583.4	1.43295e+08	1.07775e+07	7.65536e+06	633764064
32 10 30 50	1509052	2.11902e+06	457079	83793.2	1.63024e+08	1.40441e+07	1.06089e+07	621846065
32 10 30 60	1.79956e+06	2.62272e+06	534172	92579.1	1.43242e+08	1.23278e+07	1.33172e+07	701076654
32 10 30 70	1.95131e+06	2.9224e+06	542390	97863.8	2.01474e+08	19033991	1.54246e+07	1360663102
32 10 30 80	2.10994e+06	3.2121e+06	574664	101145	1.92591e+08	1.76746e+07	1.75398e+07	926369798
32 10 40 40	1.24845e+06	1.72582e+06	385550	67236.3	1.54752e+08	1.28051e+07	9.66374e+06	653669220
32 10 40 50	1779522	2.59287e+06	513657	89315.2	1.97502e+08	13924540	1.38617e+07	847160810
32 10 40 60	2.11634e+06	3.22663e+06	565039	99590.6	1.82753e+08	1.7163e+07	1.74101e+07	1128141870
32 10 40 70	2.32597e+06	3.64685e+06	594204	102671	1.76828e+08	1.51983e+07	2.0173e+07	864435705
32 10 40 80	2.57753e+06	4.0578e+06	656785	110737	2.46144e+08	2.08825e+07	2.29418e+07	832962242
32 10 50 50	1.90299e+06	2.90529e+06	501064	94151.8	3.0728e+08	2.35441e+07	1.65127e+07	626008014
32 10 50 60	2.46809e+06	3.83826e+06	633038	113440	5.40145e+08	3.54053e+07	2.15115e+07	1090664518
32 10 50 70	2.7215e+06	4.30871e+06	673753	111923	2.38419e+08	2.07296e+07	2.49275e+07	877321778
32 10 50 80	2.97692e+06	4.81235e+06	704052	118878	1.97233e+08	1.99888e+07	2.83439e+07	1038378972
32 10 60 60	2.78312e+06	4.42437e+06	665116	111606	2.37976e+08	2.23897e+07	2.5621e+07	815994597
32 10 60 70	3.09145e+06	5.00506e+06	712862	118590	2.45718e+08	2.19141e+07	2.9677e+07	1702709586
32 10 60 80	3.38518e+06	5.54244e+06	747138	121974	2.6914e+08	2.56406e+07	3.37459e+07	1341379604
32 10 70 70	3.47094e+06	5.66009e+06	781283	122847	2.28532e+08	2.29819e+07	3.44266e+07	972885003
32 10 70 80	3.90206e+06	6.37826e+06	868657	127041	2.33276e+08	2.82769e+07	3.91479e+07	733033797
32 10 80 80	4.25256e+06	7.09923e+06	861051	141593	2.68518e+08	3.22956e+07	4.455e+07	966227934
32 20 20 20	583126	680070	200353	38349.4	1.1002e+08	7.2405e+06	3.99007e+06	321922753
32 20 20 30	972753	1.17845e+06	347998	55251	1.76227e+08	1.22766e+07	6.68391e+06	666322874
32 20 20 40	1.27434e+06	1.75129e+06	391648	70744.1	1.36302e+08	1.11142e+07	9.88656e+06	738649575
32 20 20 50	1.68624e+06	2.46708e+06	483106	85420.9	1.59681e+08	1.32827e+07	1.36421e+07	801980176
32 20 20 60	2.1417e+06	3.18391e+06	600622	99974.4	2.3522e+08	1.93499e+07	1.7557e+07	597679557
32 20 20 70	2.3189e+06	3.58062e+06	605562	108541	2.72956e+08	2.14948e+07	2.03357e+07	695986908
32 20 20 80	2.52992e+06	3.96913e+06	652011	109273	2.06663e+08	1.77439e+07	2.31134e+07	914255709
32 20 30 30	1.11844e+06	1.49966e+06	354607	58143.7	1.59799e+08	1.26348e+07	9.50755e+06	1116572432
32 20 30 40	1.62073e+06	2.41486e+06	444349	78063	2.07152e+08	1.60084e+07	1.45089e+07	1481271018
32 20 30 50	2.22269e+06	3.42719e+06	576244	99412.8	2.04221e+08	1.85993e+07	2.01863e+07	1017649925
32 20 30 60	2697495	4.31417e+06	631647	107450	1.92592e+08	1.95923e+07	2.53794e+07	1049228586
32 20 30 70	3.01803e+06	4.90318e+06	691242	113510	2.28226e+08	2.03588e+07	2.94108e+07	850009232
32 20 30 80	3.33035e+06	5.48274e+06	730019	121263	2.88339e+08	2.7548e+07	3.34426e+07	1507700361
32 20 40 40	1.83809e+06	2.79252e+06	472058	82807.2	1.84826e+08	16523914	1.83835e+07	1185615858
32 20 40 50	2770581	4.35957e+06	668153	105631	2.32893e+08	1.82528e+07	2.65636e+07	2314050577
32 20 40 60	3.33847e+06	5.46597e+06	738722	119811	2.51362e+08	2.75676e+07	3.32103e+07	792830970
32 20 40 70	3.75331e+06	6.17704e+06	780492	127912	2.39983e+08	2.54881e+07	3.84998e+07	970974402
32 20 40 80	4.16324e+06	6.93695e+06	824371	130502	2.46302e+08	3.02277e+07	4.37717e+07	984729482
32 20 50 50	3.05818e+06	4.92965e+06	672213	108086	2.55502e+08	2.72724e+07	3.16368e+07	1188373179
32 20 50 60	3.9869e+06	6.5701e+06	816191	126146	2.72096e+08	2.94944e+07	4.10413e+07	849803813
32 20 50 70	4.50154e+06	7.44835e+06	887330	137938	2.46152e+08	3.40096e+07	4.75707e+07	1155492173
32 20 50 80	4.98458e+06	8.29555e+06	917038	147672	3.02751e+08	54238313	5.41134e+07	2373711515
32 20 60 60	4.56146e+06	7.59693e+06	845917	139977	2.68795e+08	3.88135e+07	4.88949e+07	1037193477
32 20 60 70	5.25313e+06	8.66307e+06	975819	153515	3.2693e+08	6.03904e+07	5.66507e+07	991865973
32 20 60 80	5.84644e+06	9573921	1.03887e+06	170076	2.99776e+08	8.86862e+07	6.44449e+07	1554490222
32 20 70 70	5.92382e+06	9.70382e+06	1.04111e+06	167873	3.15645e+08	1.01929e+08	6.57459e+07	1126932689
32 20 70 80	6.62667e+06	1.07261e+07	1.11666e+06	188493	3.32259e+08	1.30185e+08	7.47591e+07	1181153001
32 20 80 80	7.43239e+06	1.19737e+07	1.18536e+06	204406	4.39214e+08	2.05135e+08	8.51078e+07	1262009686
32 30 30 30	1.26947e+06	1.87911e+06	339760	62951.2	1.59008e+08	1.31886e+07	1.36812e+07	703901230
32 30 30 40	2.0398e+06	3.17079e+06	500621	87256.2	194494473	1.75114e+07	2.11339e+07	740432751
32 30 30 50	2.85818e+06	4.64158e+06	630428	107218	2.19284e+08	21241937	2.92885e+07	1461943336
32 30 30 60	3.64607e+06	5.9999e+06	766965	129837	2.42219e+08	2.38459e+07	3.74536e+07	836288958
32 30 30 70	4.15329e+06	6.86013e+06	865957	135920	2.57964e+08	3.24146e+07	4.34071e+07	923011120
32 30 30 80	4.54769e+06	7.64186e+06	859668	142144	3.34851e+08	5.40411e+07	4.93497e+07	1007665575
32 30 40 40	2.43983e+06	3.86347e+06	556013	91255.8	2.32255e+08	2.78127e+07	2.70576e+07	633856243
32 30 40 50	3.69569e+06	6.05975e+06	761074	128105	2.84582e+08	3.46702e+07	3.91692e+07	761985107
32 30 40 60	4.56102e+06	7.62301e+06	852416	140274	2.64911e+08	3.61404e+07	4.90105e+07	839064400
32 30 40 70	5.18858e+06	8.64794e+06	929289	151363	2.94112e+08	5.91924e+07	5.68085e+07	987703687
32 30 40 80	5.77438e+06	9.54148e+06	995136	168829	3.88285e+08	9.44602e+07	6.46072e+07	993822056
32 30 50 50	4.1556e+06	6.82641e+06	792594	133255	2.55624e+08	42120053	4.66528e+07	1699533918
32 30 50 60	5.51626e+06	9.09201e+06	996422	160293	5.3808e+08	88399132	6.05902e+07	1081556926
32 30 50 70	6.24897e+06	1.01874e+07	1.0642e+06	172902	3.27957e+08	1.13512e+08	7.022e+07	1091750506
32 30 50 80	7.00958e+06	1.1299e+07	1.14891e+06	188021	3.69949e+08	1.77836e+08	7.98647e+07	1206496307
32 30 60 60	6.41305e+06	1.04702e+07	1.08716e+06	186119	3.32041e+08	1.36741e+08	7.2175e+07	1049686561
32 30 60 70	7.28318e+06	1.17968e+07	1.1597e+06	196218	3.41499e+08	1.90463e+08	8.36316e+07	1293997950
32 30 60 80	8.17807e+06	1.31766e+07	1.25954e+06	220719	4.28042e+08	2.52795e+08	9.51438e+07	1328783845
32 30 70 70	8.34744e+06	1.34199e+07	1.29689e+06	222592	4.5768e+08	2.51178e+08	9.70871e+07	1298740219
32 30 70 80	9.34654e+06	1.49484e+07	1.38588e+06	240062	4.8418e+08	3.34953e+08	1.1038e+08	1425994343
32 30 80 80	1.05073e+07	1.68972e+07	1.47356e+06	267178	4.90999e+08	4.00164e+08	1.25637e+08	1448004229
32 40 40 40	2.90542e+06	4.72868e+06	599222	96017.2	2.28259e+08	2.73788e+07	3.49305e+07	813652487
32 40 40 50	4.53936e+06	7.49284e+06	849177	137950	2.89594e+08	5.38459e+07	5.0943e+07	869468210
32 40 40 60	5.82313e+06	9.5873e+06	1.02459e+06	170852	3.516e+08	1.09825e+08	6.48108e+07	1003014095
32 40 40 70	6.67419e+06	1.07886e+07	1.1637e+06	184037	3.31847e+08	1.3355e+08	7.51263e+07	1191483968
32 40 40 80	7.49424e+06	1.19941e+07	1.2589e+06	196778	3.4541e+08	1.81703e+08	8.54427e+07	1369617472
32 40 50 50	5.32325e+06	8.67433e+06	951891	151596	2.64461e+08	8.18459e+07	6.18779e+07	931063653
32 40 50 60	6.98048e+06	1.13283e+07	1.13592e+06	193175	3.79228e+08	1.73951e+08	8.01113e+07	1261925424
32 40 50 70	8.0087e+06	1.28759e+07	1.25881e+06	214615	3.95901e+08	2.35744e+08	9.28693e+07	1323084613
32 40 50 80	1.03304e+07	1.44916e+07	2.51552e+06	228574	3.84338e+08	2.57158e+08	1.05629e+08	1467676171
32 40 60 60	8190908	1.32253e+07	1.26992e+06	216469	3.59361e+08	2.29824e+08	9.54334e+07	1390547828
32 40 60 70	9.32618e+06	1.49773e+07	1.36327e+06	238905	4.59915e+08	3.3356e+08	1.10637e+08	2684153705
32 40 60 80	1.05359e+07	1.69512e+07	1.5089e+06	262573	4.58526e+08	3.76726e+08	1.25814e+08	1721547143
32 40 70 70	1.06767e+07	1.72711e+07	1.50302e+06	264248	4.42911e+08	3.83185e+08	1.28384e+08	1937918472
32 40 70 80	1.20636e+07	1.93742e+07	1.67141e+06	297768	486448477	5.04064e+08	1.46033e+08	2175989974
32 40 80 80	1.36281e+07	2.19433e+07	1.81454e+06	333303	5.48456e+08	6.70228e+08	1.66186e+08	2393488388
32 50 50 50	6.16539e+06	1.00027e+07	1.02113e+06	170695	3.64919e+08	1.38784e+08	7.51389e+07	1256275446
32 50 50 60	8.47197e+06	1.37367e+07	1278832	222188	3.99274e+08	257552392	9.96915e+07	1921676326
32 50 50 70	9.71196e+06	1.56631e+07	1.43536e+06	250511	4.94072e+08	3.50616e+08	1.15519e+08	2843730796
32 50 50 80	1.09376e+07	1.75123e+07	1.53969e+06	267705	5.35863e+08	4.07835e+08	1.31392e+08	2047852594
32 50 60 60	9.95162e+06	1.60893e+07	1.44808e+06	250543	446088919	3.39081e+08	1.18735e+08	2293564179
32 50 60 70	1.14127e+07	1.83948e+07	1.61207e+06	289183	5.39191e+08	4.82328e+08	1.37624e+08	2226572553
32 50 60 80	1.28432e+07	2.06565e+07	1.73471e+06	311538	6.25426e+08	5.85252e+08	1.56542e+08	2220746218
32 50 70 70	13102980	2.11473e+07	1.76286e+06	322955	6.6223e+08	6.35522e+08	1.59704e+08	2253437611
32 50 70 80	1.47768e+07	2.38769e+07	1.91014e+06	352112	5.01909e+08	7.41568e+08	1.81621e+08	2728524569
32 50 80 80	1.67971e+07	2.72043e+07	2.09092e+06	404561	7.97408e+08	9.44234e+08	2.06735e+08	2906246321
32 60 60 60	1.1677e+07	1.8919e+07	1.63019e+06	285780	5.04123e+08	4.59888e+08	1.4115e+08	2208327485
32 60 60 70	1.34705e+07	2.1633e+07	1.77896e+06	322064	6.14146e+08	6.51864e+08	1.64574e+08	3391648363
32 60 60 80	1.52944e+07	2.4513e+07	2.00504e+06	356496	5.36887e+08	7.70816e+08	1.87199e+08	2871201672
32 60 70 70	1.58955e+07	2.51277e+07	2.25751e+06	361149	5.70607e+08	8.10845e+08	1.9098e+08	3311043307
32 60 70 80	1.75545e+07	2.85235e+07	2.13143e+06	408974	6.55744e+08	9.84743e+08	2.17242e+08	3235881151
32 60 80 80	1.97349e+07	3.22487e+07	2.29981e+06	454381	8.72621e+08	1.21228e+09	2.47284e+08	3460148429
